"","score_rank","average_forever","price","Strategy","Multiplayer","Action","COOP","Early_Access","Open_World","Adventure","Indie","Casual","Horror","Puzzle","Platformer","Two_Dimensional","Pixel_Graphics","Point_And_Click","VR"
"7135",39,260,99,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"7136",59,365,699,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"7137",0,969,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"7139",14,240,1499,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"7141",19,236,999,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"7142",1,38,999,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
"7143",2,153,99,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
"7144",4,7,799,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"7145",95,29,299,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
"7146",93,237,599,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"7147",26,257,599,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
"7148",52,172,399,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"7149",16,204,499,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"7150",28,345,1999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"7151",3,175,999,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
"7152",13,288,499,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
"7153",62,29,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"7154",13,427,499,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7155",52,119,499,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
"7156",65,592,699,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
"7157",22,173,99,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
"7159",26,387,499,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
"7160",4,43,99,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0
"7162",26,37,699,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7163",31,348,399,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"7164",65,740,799,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0
"7165",50,260,1499,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
"7166",41,176,1999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"7167",45,322,299,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0
"7168",67,227,299,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
"7169",1,215,99,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"7170",20,199,299,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7171",21,73,499,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
"7172",70,551,2499,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0
"7173",25,304,1199,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
"7174",41,573,699,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"7175",87,297,999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"7176",2,396,399,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"7177",77,187,74,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"7178",52,165,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"7179",0,322,299,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
"7180",31,376,999,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"7181",45,312,49,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
"7182",19,12,799,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0
"7183",65,370,499,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0
"7184",31,224,2999,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"7185",70,164,499,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0
"7186",62,222,99,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
"7187",31,268,499,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
"7188",13,165,99,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
"7189",59,180,1499,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"7190",8,5,99,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0
"7191",15,145,499,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
"7192",26,68,699,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"7193",23,229,1299,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
"7194",100,8,399,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
"7195",87,193,249,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
"7196",80,600,2999,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
"7197",95,265,499,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0
"7198",18,209,399,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"7199",28,26,799,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
"7200",84,2380,1499,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"7202",13,376,299,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0
"7203",93,165,899,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
"7204",11,405,499,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
"7205",21,664,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7206",20,167,99,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
"7207",10,16,999,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0
"7208",54,737,1999,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0
"7209",77,118,499,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"7210",59,322,1999,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"7211",39,16,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
"7212",50,282,1499,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"7213",95,107,999,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0
"7214",54,119,499,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"7215",34,1475,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"7216",1,2,499,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"7217",11,202,499,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
"7218",17,280,1499,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"7219",4,259,999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"7220",31,98,299,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"7221",35,292,1999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"7222",18,256,99,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"7223",18,275,399,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
"7224",65,244,1299,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
"7225",22,190,999,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
"7226",100,319,1499,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0
"7227",70,102,999,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"7228",23,202,1999,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0
"7229",50,239,99,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
"7230",35,571,1499,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
"7231",1,181,999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7232",29,74,499,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"7233",65,175,399,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
"7234",20,23,299,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"7235",67,200,999,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0
"7237",50,260,999,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"7238",20,11,799,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
"7239",77,1189,2499,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7240",70,123,1499,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
"7241",22,245,1999,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
"7242",80,182,1799,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
"7243",52,182,299,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
"7244",87,351,199,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
"7245",100,551,799,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"7246",52,204,399,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0
"7247",34,100,1999,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
"7248",25,751,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7249",59,23,499,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"7250",84,187,499,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"7251",67,245,999,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
"7253",39,207,1499,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
"7254",1,267,2999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7255",45,75,299,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
"7256",25,195,199,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0
"7257",45,347,999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"7258",31,186,499,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"7260",4,113,499,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"7261",45,239,499,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"7262",59,62,499,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"7264",65,172,399,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
"7265",90,16,2999,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"7266",1,379,199,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
"7267",1,13,1999,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
"7268",25,220,999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"7269",6,678,1999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"7270",56,371,399,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0
"7271",39,183,999,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
"7272",90,295,999,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
"7273",26,194,499,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"7274",35,5,399,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
"7275",93,420,999,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
"7276",70,181,499,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7277",28,139,1999,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"7278",28,227,399,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7279",87,21,999,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
"7281",18,325,1299,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"7282",18,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"7283",2,189,499,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
"7284",62,262,599,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"7285",7,181,999,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"7286",19,266,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"7287",19,196,499,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"7288",45,90,199,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"7290",70,200,399,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0
"7291",62,410,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7292",39,271,99,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"7294",73,301,399,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"7295",19,194,799,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"7296",13,182,99,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"7297",87,511,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7298",50,139,1499,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
"7299",32,208,999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7300",39,277,1999,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
"7301",59,260,699,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"7302",73,226,399,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"7303",54,373,99,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"7304",54,312,499,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"7305",9,165,199,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
"7306",41,4,699,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"7308",15,342,499,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"7309",93,85,299,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"7310",67,565,1999,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
"7311",11,103,499,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
"7312",10,21,399,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"7315",13,77,1499,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"7316",62,366,499,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"7317",59,159,1499,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0
"7319",12,10,499,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"7320",23,5,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
"7322",31,4,799,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"7323",25,68,499,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"7324",3,111,799,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7325",52,129,299,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
"7326",6,268,599,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"7327",87,111,299,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"7329",8,417,499,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"7330",47,73,999,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
"7331",67,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"7332",70,226,399,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0
"7333",52,182,999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7334",39,36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"7335",99,301,1999,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"7336",4,6,499,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
"7337",4,5,599,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
"7338",73,82,299,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
"7339",90,191,699,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7340",11,258,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"7341",77,395,3499,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
"7344",11,144,74,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
"7345",95,149,299,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0
"7346",47,309,299,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
"7347",98,238,799,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
"7349",1,644,1499,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7350",90,99,1499,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"7351",5,70,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"7352",13,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"7353",13,13,499,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
"7354",25,183,699,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
"7355",28,52,499,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
"7357",7,60,499,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
"7358",29,234,499,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"7360",31,198,999,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"7361",87,249,139,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0
"7362",13,96,99,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
"7364",32,119,1999,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
"7365",28,514,499,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"7367",41,125,699,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"7368",50,21,499,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"7369",10,177,799,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
"7371",73,115,499,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"7372",13,741,599,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"7373",73,230,999,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
"7374",80,30,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
"7375",73,242,199,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
"7376",31,24,999,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7378",19,173,1499,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"7379",43,281,799,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0
"7380",28,896,999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"7381",3,37,499,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
"7382",14,312,799,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
"7383",52,1796,199,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
"7384",52,677,699,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7385",56,49,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"7386",32,78,699,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
"7387",70,36,119,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
"7388",87,221,399,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
"7389",39,743,699,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"7391",25,185,49,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"7392",25,223,299,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"7393",45,25,499,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0
"7394",35,65,1099,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"7395",4,2,1499,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
"7396",2,345,999,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
"7397",98,186,999,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"7398",59,201,799,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
"7399",19,135,999,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
"7400",77,134,999,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
"7401",93,153,1499,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
"7402",67,176,299,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
"7403",32,74,99,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"7404",87,189,299,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0
"7405",43,51,299,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
"7406",67,339,2999,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
"7407",100,918,1999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"7408",21,467,999,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0
"7409",35,43,249,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1
"7410",70,39,999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"7411",70,308,499,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
"7412",90,302,799,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0
"7413",80,124,999,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0
"7414",11,242,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7415",52,187,999,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
"7416",47,192,599,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
"7417",70,573,1299,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
"7418",50,180,1699,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0
"7419",52,406,49,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
"7420",37,93,999,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
"7421",67,150,999,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0
"7422",12,196,199,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0
"7423",26,149,499,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0
"7424",56,145,299,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0
"7425",0,1,699,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
"7426",31,2208,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"7427",1,29,1199,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"7429",67,353,999,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
"7430",4,10,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"7431",5,202,999,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
"7432",35,33,499,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
"7433",14,206,1499,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"7435",65,802,899,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0
"7436",77,255,1199,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0
"7437",14,150,299,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0
"7439",45,421,599,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
"7440",22,340,799,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
"7441",28,260,59,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"7442",21,246,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7443",73,191,699,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0
"7445",39,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"7446",2,20,299,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"7447",10,3,399,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
"7448",28,192,299,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"7449",90,230,199,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"7450",15,238,99,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"7451",62,286,1499,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0
"7452",100,239,679,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0
"7453",70,59,399,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"7457",19,3,299,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0
"7458",31,507,1999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"7459",11,269,399,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
"7460",29,1883,3999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7461",4,2,799,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0
"7462",80,131,1999,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
"7463",77,595,539,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"7464",84,180,599,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
"7465",0,9,399,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
"7467",23,143,99,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
"7468",34,219,1399,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
"7469",90,175,1599,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
"7470",80,118,499,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
"7471",0,90,599,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"7472",35,138,499,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
"7473",77,108,299,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
"7474",93,494,1499,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0
"7475",56,244,999,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"7476",19,267,699,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"7477",56,41,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
"7478",31,73,1499,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
"7479",59,157,1299,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"7480",54,168,999,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"7481",28,167,399,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0
"7483",84,595,194,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
"7484",12,466,999,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
"7485",14,19,499,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
"7486",45,350,499,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0
"7487",9,223,499,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
"7488",18,172,399,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
"7489",43,194,1499,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0
"7490",50,430,1999,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
"7491",84,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"7492",95,476,699,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
"7494",34,305,699,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"7496",98,278,2999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"7497",73,228,2499,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"7498",98,387,384,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
"7499",12,149,499,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
"7500",100,258,499,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0
"7501",65,158,999,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
"7502",67,3039,999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
