@relation R_data_frame

@attribute score_rank numeric
@attribute average_forever numeric
@attribute price numeric
@attribute Strategy numeric
@attribute Multiplayer numeric
@attribute Action numeric
@attribute COOP numeric
@attribute Early_Access numeric
@attribute Open_World numeric
@attribute Adventure numeric
@attribute Indie numeric
@attribute Casual numeric
@attribute Horror numeric
@attribute Puzzle numeric
@attribute Platformer numeric
@attribute Two_Dimensional numeric
@attribute Pixel_Graphics numeric
@attribute Point_And_Click numeric
@attribute VR numeric

@data
67,125,599,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
65,229,99,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
43,1034,499,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,135,1899,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
5,181,1999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,470,899,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0
28,194,499,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
10,75,499,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
41,21,99,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1
37,33,1499,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
65,222,974,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
59,224,1199,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
65,455,699,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
93,565,97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,5,799,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
31,5,799,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
50,10,699,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
47,40,1999,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
18,215,99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
28,259,999,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
59,272,699,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0
23,248,1399,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0
12,141,99,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0
77,447,699,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25,191,999,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
52,383,2499,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
45,125,499,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0
31,247,199,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0
2,125,999,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
80,1045,1499,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
80,106,699,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
80,124,399,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0
50,248,699,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
39,555,2999,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
77,139,1499,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0
9,426,1999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,221,99,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
90,367,399,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0
20,916,1999,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
39,241,699,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0
52,258,499,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0
7,187,399,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62,167,599,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
8,172,499,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
54,607,749,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
77,138,99,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
10,140,299,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16,27,399,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
93,375,1299,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
50,193,999,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0
37,181,999,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
50,242,799,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0
23,43,399,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1435,999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
50,718,999,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
21,243,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9,38,99,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0
95,1539,4999,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31,174,499,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0
32,175,499,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23,176,999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
21,177,124,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
80,461,124,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0
73,420,599,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
39,79,599,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0
15,601,499,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
34,180,49,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0
1,159,199,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
28,4,499,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6,4,999,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
4,295,249,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
13,235,99,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
65,345,99,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
50,1509,499,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0
84,86,99,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
0,267,999,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
21,181,199,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0
62,1752,999,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
93,33,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1
25,179,1999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,113,1199,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
77,10,499,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
8,368,799,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2,122,199,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
50,198,499,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4,386,1999,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
10,328,199,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
32,133,999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73,186,499,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0
17,154,199,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
84,99,999,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
11,137,999,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
50,239,299,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
17,255,199,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
7,262,999,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0
45,4878,999,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
80,52,699,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0
84,288,299,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
43,184,99,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0
50,272,899,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
65,53,499,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
26,378,1299,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0
31,162,499,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
59,218,299,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,270,299,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,29,999,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
23,415,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
37,2251,1999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14,236,499,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
25,282,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
73,184,1499,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
56,172,999,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0
73,594,1274,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
87,217,499,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
19,23,299,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
39,416,1499,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
6,271,499,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
80,147,299,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
28,162,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,710,2999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12,24,299,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
4,126,499,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
3,230,599,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
14,113,499,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
35,228,49,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
14,45,599,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
100,267,299,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
34,261,99,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
37,3010,2999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
77,223,1499,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
3,270,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
77,73,299,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
67,222,1499,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
87,947,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,449,1199,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,231,699,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
12,202,1499,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2,67,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,140,999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,223,299,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
23,80,1499,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0
67,962,1199,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
87,249,199,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
23,4033,3499,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18,2468,499,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
80,483,199,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
5,79,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
45,384,1999,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
29,205,1999,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
95,70,999,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
35,402,999,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
39,479,449,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
67,243,499,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
26,313,999,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0
0,189,499,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
10,2067,2999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,131,999,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
95,654,999,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
31,34,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
43,729,499,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
0,206,999,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
95,429,999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8,183,1199,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
19,284,999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
65,602,499,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0
70,211,999,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0
7,50,999,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
17,1429,1499,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
41,423,799,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
56,156,499,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
32,98,999,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
8,284,499,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
98,170,1499,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
14,144,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
84,88,99,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0
29,110,1499,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
90,212,699,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
56,398,799,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
25,42,399,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,478,989,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
70,198,99,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
6,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
59,134,599,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
43,43,499,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0
18,196,199,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0
8,363,99,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
77,248,999,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0
4,15,99,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,78,399,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
62,648,699,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
73,8,299,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0
50,213,399,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0
0,5,99,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
77,341,1499,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0
13,183,299,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
13,120,499,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
77,30,499,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0
65,144,299,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
45,19,50,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
22,120,999,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
31,408,1499,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
90,170,799,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0
16,1305,299,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25,195,499,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
93,83,299,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11,254,499,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0
80,114,299,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0
41,154,99,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
32,143,999,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
47,126,399,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3,207,199,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
67,14,99,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
87,249,699,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
28,229,1399,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
23,51,599,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
43,334,3999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
62,264,134,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
37,336,699,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
50,125,799,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
67,530,299,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25,229,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
10,993,599,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,265,299,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0
45,163,99,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
65,133,999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1927,499,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
80,3096,1499,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
70,114,599,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0
50,157,299,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0
8,272,1299,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
23,313,199,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
47,615,1499,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
5,70,699,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
99,182,599,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
43,121,799,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,183,799,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
41,43,299,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,171,999,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
93,185,1999,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
54,102,699,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
70,205,999,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
4,1,899,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
16,567,1999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,302,1799,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
20,208,499,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
87,334,1499,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
8,272,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,337,1899,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
23,461,1999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
87,997,3999,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
34,823,799,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
9,298,999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
35,211,1299,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
56,223,149,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
73,333,1999,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
67,204,999,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
19,200,599,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
10,54,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37,217,999,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
95,350,299,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
50,585,299,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12,166,135,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35,262,249,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
41,2695,999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
43,828,1999,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
14,338,1499,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
52,217,199,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
34,41,99,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0
25,304,299,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
5,2,299,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
77,117,499,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
54,352,1999,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
43,226,899,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
25,173,49,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0
32,239,1499,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
59,490,1499,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0
10,195,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21,237,199,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
25,226,499,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
90,679,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,194,499,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
35,128,499,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
14,309,499,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
67,50,499,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
90,160,499,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0
41,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
31,99,999,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14,282,999,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
47,232,999,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0
43,1659,999,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
47,405,179,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
59,438,5399,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
37,168,1499,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
47,144,1899,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1
15,166,999,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
67,245,999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20,151,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,213,99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13,476,599,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
50,39,299,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,23,299,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
95,173,999,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
80,144,499,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
21,209,499,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
10,5,399,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
35,953,99,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
21,14,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
95,111,999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
25,30,499,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
47,1622,299,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19,278,799,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
19,275,399,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
23,148,1299,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
80,199,899,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0
67,489,499,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
70,756,1599,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0
67,103,799,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
20,203,1999,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3,1188,1999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,983,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,249,199,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0
73,390,499,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
95,25,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
39,53,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0
21,21,199,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
26,530,2499,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
70,132,999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
37,190,499,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
31,100,299,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
52,248,999,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
9,159,1999,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
80,509,1499,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0
95,338,999,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0
43,242,599,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0
1,200,1999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35,238,199,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
18,9,399,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0
43,126,999,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0
80,499,999,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
34,160,499,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
90,91,199,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
70,348,1499,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0
80,16,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
84,676,299,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
19,189,599,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
25,207,999,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
29,104,999,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
77,409,1999,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
80,141,2499,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
22,219,699,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
13,76,999,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
7,262,999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
77,127,899,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0
23,114,699,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
77,127,249,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0
90,707,499,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
70,979,2999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,156,1299,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,110,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
