@relation R_data_frame

@attribute score_rank numeric
@attribute price numeric
@attribute Strategy numeric
@attribute Multiplayer numeric
@attribute Action numeric
@attribute COOP numeric
@attribute Early_Access numeric
@attribute Open_World numeric
@attribute Adventure numeric
@attribute Indie numeric
@attribute Casual numeric
@attribute Horror numeric
@attribute Puzzle numeric
@attribute Platformer numeric
@attribute Two_Dimensional numeric
@attribute Pixel_Graphics numeric
@attribute Point_And_Click numeric
@attribute VR numeric
@attribute likely_to_succeed numeric

@data
90,999,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
50,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
95,399,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
90,1499,1,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0
80,599,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
62,1999,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
80,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1
80,1999,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1
70,1999,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
56,1999,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
43,999,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
20,1999,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
70,3999,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
93,999,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1
93,699,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
95,2499,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1
22,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
77,999,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0
95,999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
95,999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
98,999,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
13,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
18,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
50,1999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
95,99,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1
18,2999,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
84,3999,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
93,1999,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
28,699,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
65,1299,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
87,1499,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
62,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
62,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1
90,999,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
73,1499,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
35,999,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
43,999,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
43,1999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
87,2999,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
95,1499,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1
84,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
39,1999,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0
26,599,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
87,999,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
9,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
16,1999,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
77,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0
77,1999,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
77,2999,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
50,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1
56,1299,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
25,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
67,2499,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
45,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
37,699,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,499,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1
56,2999,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
59,2999,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1
84,2999,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
45,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1
47,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1
93,1499,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
87,499,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
98,1499,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1
90,1999,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1
26,1499,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1
19,4999,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
95,499,0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0
54,399,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90,1499,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
50,4999,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
93,1999,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
39,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
87,1199,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
73,1499,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
52,2999,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
73,1999,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
93,499,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
90,1499,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1
84,1999,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
28,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
19,5999,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
19,5999,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
37,999,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0
84,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0
65,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
65,1499,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
93,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1
56,2999,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
93,1999,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1
41,1999,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1
31,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
28,5999,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
77,1999,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
90,1299,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
56,2999,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
70,3999,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1
26,1999,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
22,2499,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1
73,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0
80,999,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
50,2999,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1
59,1999,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
6,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1
98,299,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0
98,2499,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
25,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0
28,1999,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
93,1299,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
50,1499,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0
7,1499,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
73,1499,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
80,999,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1
52,699,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,2499,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
62,499,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
84,3999,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1
52,1999,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
25,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
21,1999,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1
47,2999,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
77,299,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0
93,1499,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
56,1499,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0
90,1499,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1
34,999,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
15,799,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
84,999,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0
45,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
67,3999,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
62,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1
31,2999,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1
29,999,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
90,599,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70,999,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
70,1299,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,899,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
90,999,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
90,999,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
50,599,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1
70,999,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1
65,499,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
56,1999,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
98,1499,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
65,199,1,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0
67,2999,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1
70,499,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
35,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
25,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
50,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
90,999,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
90,3999,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
39,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1
67,1999,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1
31,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1
22,299,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
77,1799,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1
39,2999,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1
22,1999,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
95,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,1
90,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0
90,2999,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
50,799,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0
87,999,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
73,999,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0
34,4499,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
99,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
77,1499,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1
17,699,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,999,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
54,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1
32,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0
50,999,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
70,1799,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
84,599,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0
65,1999,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
77,999,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0
54,999,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
65,899,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
73,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1
87,1499,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0
59,1999,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
87,1999,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1
17,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0
90,999,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0
20,1999,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
70,1499,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
67,999,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
52,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
93,999,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
93,1999,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1
67,699,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
90,1999,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1
62,1999,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
62,1999,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
84,1999,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
62,1299,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0
43,2999,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
70,999,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
9,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
13,599,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
87,1999,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
98,1499,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0
70,999,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
73,1999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
47,2999,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1
59,999,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1
90,999,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
77,1999,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0
56,1999,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
59,2999,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
87,999,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
9,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0
65,1999,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
70,1999,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
8,599,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,999,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
41,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
90,999,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
87,999,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0
47,999,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93,1999,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
65,1499,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
59,1499,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
65,2499,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80,699,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
98,999,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0
23,1999,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65,999,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0
95,1499,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0
47,2499,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
99,2000,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1
32,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
23,1999,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
41,2999,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1
62,999,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
59,1999,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
39,599,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
67,3999,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
93,999,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0
87,999,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
45,499,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
87,2499,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
80,1499,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1
25,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1
70,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,5999,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1
23,2999,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
67,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
95,3999,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1
31,0,0,1,1,0,0,1,1,0,1,0,0,1,1,1,0,0,1
39,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
56,699,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
84,999,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
32,1499,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
12,699,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0
54,2499,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
67,2999,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
90,999,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
52,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
73,699,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
47,1999,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
41,1999,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1
52,499,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1
25,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
47,1499,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1
20,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0
87,49,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0
73,1499,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1
67,375,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19,999,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
62,699,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
34,499,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,499,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0
37,1999,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
77,1999,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
37,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19,1499,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
73,1199,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1
80,1499,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
13,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
65,374,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
56,2999,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0
39,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1
84,1999,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
59,1999,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
41,1999,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
16,1999,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2999,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
84,999,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
98,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
98,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
98,1499,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1
43,999,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
77,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0
62,199,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0
14,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
39,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0
50,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,499,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1
90,1499,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0
25,299,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0
67,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
29,999,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0
20,999,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
62,499,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
59,2999,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
84,999,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1
16,4999,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
11,299,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0
67,1999,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1
54,999,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0
10,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0
54,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
77,249,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0
84,299,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0
56,1999,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
87,1999,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1
15,199,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0
11,199,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0
16,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
84,999,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
77,2499,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
70,899,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0
93,999,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0
19,799,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1
62,1999,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
16,99,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0
67,999,0,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0
70,999,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
87,1499,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1
65,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
5,4999,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
34,1599,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
59,1999,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
77,1999,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
93,999,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0
84,999,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0
70,699,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1
62,999,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1
54,3999,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1
13,199,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0
29,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1
9,1999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80,1499,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1
65,3499,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
73,1999,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1
73,1499,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
59,1999,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
70,999,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
