"","score_rank","average_forever","price","Strategy","Multiplayer","Action","RPG","Simulation","Adventure","Singleplayer","Indie","Casual","Atmospheric","Great Soundtrack","Puzzle","2D"
"6910",7,"[317,  475)",199,1,0,0,0,0,0,0,1,0,0,0,0,0
"6911",29,"[246,  317)",1999,0,0,1,0,0,0,1,1,0,0,0,0,0
"6912",39,"[ 67,  123)",0,0,0,1,0,0,0,0,1,1,0,0,0,0
"6913",2,"[  0,   22)",699,0,0,1,1,0,1,0,1,0,0,0,0,0
"6914",31,"[931,41947]",499,1,0,0,1,1,0,0,1,0,0,0,0,0
"6915",6,"[ 22,   67)",99,0,0,1,0,0,1,0,1,0,0,0,0,0
"6916",2,"[ 22,   67)",999,0,1,0,0,0,0,0,1,0,0,0,0,0
"6917",15,"[203,  246)",599,0,0,0,0,1,1,0,1,1,0,0,0,0
"6918",32,"[317,  475)",499,0,0,0,1,0,0,0,1,1,0,0,1,0
"6919",45,"[ 67,  123)",1299,0,1,1,0,0,0,0,1,1,0,0,0,0
"6920",56,"[475,  931)",2999,1,0,0,0,1,0,0,1,0,0,0,0,0
"6921",10,"[ 67,  123)",999,1,0,0,0,1,0,0,1,1,0,0,0,0
"6922",21,"[203,  246)",99,0,0,1,0,0,0,0,1,0,0,0,0,0
"6923",34,"[203,  246)",329,1,0,1,0,0,0,0,1,0,0,0,0,0
"6924",54,"[ 22,   67)",499,0,0,0,0,0,0,0,1,1,0,0,0,0
"6925",32,"[246,  317)",599,1,0,0,1,0,1,1,1,0,0,0,0,0
"6927",93,"[165,  203)",1999,0,0,1,1,0,1,1,1,0,1,0,0,0
"6928",26,"[931,41947]",1299,0,0,0,0,1,0,0,0,0,0,0,0,0
"6930",20,"[475,  931)",4499,0,1,0,0,1,0,0,0,0,0,0,0,0
"6932",21,"[123,  165)",699,0,0,0,0,0,0,0,1,0,0,0,0,0
"6933",62,"[317,  475)",999,0,0,0,1,0,1,1,1,0,0,0,0,0
"6934",NA,"[203,  246)",99,0,0,1,0,0,1,0,1,1,0,0,0,0
"6935",99,"[ 67,  123)",799,0,0,0,0,0,1,0,1,1,0,0,0,1
"6936",77,"[317,  475)",499,0,0,1,0,0,1,0,1,0,0,1,0,1
"6937",37,"[317,  475)",1499,0,0,1,1,0,1,1,1,0,0,0,0,1
"6938",59,"[317,  475)",699,0,0,0,0,0,1,0,0,0,0,0,1,0
"6939",62,"[ 67,  123)",699,0,0,0,0,0,0,0,0,1,0,0,1,0
"6940",35,"[931,41947]",299,0,0,0,0,0,0,0,1,0,0,0,0,0
"6941",29,"[475,  931)",1999,0,0,0,0,1,0,0,0,0,0,0,0,0
"6942",43,"[246,  317)",999,0,0,1,0,0,1,0,0,1,0,0,0,0
"6943",37,"[931,41947]",2999,0,1,1,0,0,0,0,0,0,0,0,0,0
"6944",28,"[203,  246)",1199,0,0,1,0,1,0,0,1,0,0,0,0,0
"6945",87,"[931,41947]",2499,1,0,0,0,0,0,0,1,0,0,0,0,0
"6946",34,"[246,  317)",999,0,0,0,0,0,0,0,0,1,0,0,1,0
"6947",52,"[ 67,  123)",499,0,0,0,0,0,1,0,0,1,0,0,0,0
"6948",26,"[123,  165)",699,0,0,0,0,0,1,0,0,1,0,0,0,0
"6949",4,"[123,  165)",399,0,0,0,0,0,1,0,0,0,0,0,0,0
"6950",34,"[246,  317)",999,1,0,0,0,1,1,0,1,1,0,0,0,0
"6951",39,"[ 67,  123)",299,0,0,1,0,0,0,0,1,1,0,1,0,1
"6952",28,"[203,  246)",199,1,0,0,0,1,0,0,1,1,0,0,0,0
"6953",54,"[ 22,   67)",0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6954",100,"[  0,   22)",0,0,0,0,0,0,0,0,1,1,0,0,0,0
"6955",6,"[165,  203)",799,0,1,1,0,0,0,0,1,0,0,0,0,0
"6956",54,"[ 22,   67)",399,1,0,0,0,0,0,0,1,1,0,0,1,0
"6957",37,"[246,  317)",99,1,0,0,0,0,0,1,1,0,0,0,1,0
"6958",34,"[203,  246)",199,0,0,1,0,0,0,0,1,1,0,0,0,0
"6959",3,"[123,  165)",99,0,0,1,0,0,1,0,1,0,0,0,0,0
"6960",7,"[ 22,   67)",499,0,0,1,0,0,0,0,1,1,0,0,0,0
"6961",10,"[  0,   22)",0,0,0,1,0,0,0,0,1,1,0,0,0,0
"6962",1,"[  0,   22)",299,0,0,1,0,0,1,0,1,1,0,0,0,0
"6963",93,"[ 67,  123)",499,0,0,1,0,0,0,0,1,0,0,0,0,0
"6964",22,"[475,  931)",1999,0,0,0,0,0,0,0,1,0,0,0,0,0
"6965",31,"[ 22,   67)",499,0,0,1,0,0,0,0,1,0,0,0,0,0
"6966",56,"[ 67,  123)",199,0,0,0,0,0,1,0,1,0,0,0,0,0
"6967",54,"[317,  475)",999,0,1,1,0,0,0,1,0,0,0,0,0,0
"6968",39,"[123,  165)",3999,0,0,1,0,0,0,0,0,0,0,0,0,0
"6969",47,"[165,  203)",499,1,0,0,0,0,0,0,1,1,0,0,0,0
"6970",56,"[246,  317)",1999,0,0,1,1,0,1,0,1,0,0,0,0,0
"6971",84,"[123,  165)",1299,0,0,0,0,0,0,0,1,0,0,0,0,0
"6972",21,"[ 22,   67)",199,0,0,1,0,0,1,0,1,0,0,0,0,0
"6973",5,"[475,  931)",999,1,0,1,0,1,0,0,1,0,0,0,0,0
"6975",45,"[123,  165)",999,0,0,0,0,0,1,1,1,1,0,0,0,0
"6976",0,"[203,  246)",399,0,0,0,0,0,1,0,1,0,0,0,0,0
"6977",87,"[165,  203)",299,0,0,1,0,0,0,0,1,0,0,0,0,0
"6978",52,"[475,  931)",1499,0,0,1,1,1,0,0,1,0,0,0,0,0
"6979",10,"[123,  165)",999,0,0,0,0,0,0,0,0,1,0,0,0,0
"6980",28,"[ 22,   67)",599,0,0,0,0,0,0,0,1,1,0,0,0,0
"6981",52,"[246,  317)",999,0,0,0,0,0,1,0,0,1,0,0,1,0
"6983",12,"[  0,   22)",199,0,0,0,0,0,1,0,0,0,1,0,0,0
"6985",7,"[203,  246)",999,1,0,1,1,0,1,1,1,1,0,0,0,0
"6986",56,"[165,  203)",399,0,0,1,0,1,1,0,1,0,0,0,0,0
"6987",59,"[165,  203)",899,0,0,0,1,0,0,0,1,0,0,0,0,0
"6988",54,"[931,41947]",499,1,0,0,1,1,0,0,1,1,0,0,0,0
"6989",16,"[ 22,   67)",699,1,0,0,0,0,0,0,0,0,0,0,0,0
"6990",8,"[475,  931)",999,0,0,0,0,0,0,0,0,1,0,0,0,0
"6991",50,"[317,  475)",999,1,0,0,1,0,1,0,1,0,0,0,0,0
"6992",93,"[317,  475)",699,0,0,0,0,0,1,0,0,0,0,0,1,0
"6993",19,"[931,41947]",999,0,0,0,0,0,0,0,0,1,0,0,1,0
"6994",80,"[ 22,   67)",449,0,0,0,0,0,1,1,1,0,0,0,1,0
"6995",67,"[246,  317)",1499,1,1,1,0,1,0,1,1,0,0,1,0,0
"6996",2,"[123,  165)",1399,0,0,1,1,1,0,0,1,0,0,0,0,0
"6997",14,"[317,  475)",99,0,0,0,1,0,0,1,1,1,0,1,0,1
"6998",65,"[203,  246)",999,1,0,1,0,0,0,0,1,0,0,0,0,0
"6999",31,"[246,  317)",1999,0,0,1,0,0,1,0,0,0,0,0,0,0
"7000",19,"[203,  246)",299,0,0,0,0,0,0,0,0,1,0,0,0,0
"7001",7,"[246,  317)",199,0,0,0,0,0,1,0,0,1,0,0,0,0
"7002",95,"[165,  203)",1999,0,0,1,0,1,0,0,0,1,0,0,0,0
"7003",10,"[165,  203)",399,0,0,1,1,0,0,0,1,0,1,1,0,0
"7004",73,"[165,  203)",499,0,0,1,1,0,1,1,1,0,1,1,0,1
"7005",18,"[  0,   22)",0,0,0,1,0,0,0,0,1,0,0,0,0,0
"7006",37,"[317,  475)",1199,0,0,1,1,0,1,0,1,0,0,0,0,0
"7007",67,"[203,  246)",799,1,1,0,0,0,1,0,1,0,1,0,0,0
"7008",39,"[475,  931)",999,0,0,1,0,0,0,0,0,0,0,0,0,0
"7009",70,"[165,  203)",199,0,0,1,0,0,0,0,1,1,0,0,0,1
"7010",50,"[317,  475)",1999,0,0,0,0,0,1,0,0,1,0,0,0,0
"7011",15,"[165,  203)",499,0,0,1,0,0,1,0,0,0,0,0,0,0
"7012",5,"[317,  475)",1499,0,0,1,0,0,0,1,1,0,0,0,0,0
"7013",62,"[ 67,  123)",1499,0,0,1,0,0,0,0,1,0,0,0,0,0
"7014",10,"[203,  246)",399,0,0,1,0,0,0,0,1,0,0,0,0,0
"7015",1,"[ 67,  123)",999,0,0,0,0,1,1,0,1,0,0,0,0,0
"7016",80,"[165,  203)",199,0,0,0,1,1,0,1,1,1,0,0,0,0
"7017",65,"[203,  246)",199,0,0,1,0,0,0,0,1,0,0,0,0,0
"7018",77,"[  0,   22)",999,0,0,1,0,0,0,0,1,0,0,0,0,0
"7019",8,"[165,  203)",299,0,0,0,0,0,1,0,1,1,0,0,0,0
"7020",73,"[246,  317)",599,0,0,1,0,0,1,1,1,0,0,0,0,1
"7021",23,"[123,  165)",999,0,0,0,0,0,1,1,1,0,1,0,1,0
"7022",95,"[ 22,   67)",0,0,0,0,1,0,1,0,1,0,0,0,0,0
"7023",43,"[246,  317)",899,0,1,1,1,0,1,0,1,0,0,0,0,0
"7024",84,"[317,  475)",999,1,0,0,0,0,0,0,0,0,0,0,0,0
"7025",43,"[ 67,  123)",499,0,1,1,0,0,0,0,1,0,0,0,0,1
"7026",80,"[475,  931)",499,0,0,0,0,0,0,0,1,1,0,0,1,0
"7027",25,"[931,41947]",999,0,0,0,0,0,1,0,0,1,0,0,0,0
"7028",45,"[931,41947]",699,0,0,0,0,0,0,0,0,1,0,0,0,0
"7029",62,"[203,  246)",199,0,0,0,0,0,0,0,1,1,0,0,1,0
"7030",39,"[123,  165)",999,0,0,1,0,0,0,0,1,0,0,0,1,0
"7031",62,"[  0,   22)",199,0,0,1,0,0,0,0,1,0,0,0,0,1
"7032",0,"[  0,   22)",299,1,0,0,0,0,0,0,1,1,0,0,0,0
"7033",10,"[  0,   22)",0,0,0,0,0,0,1,0,1,0,0,0,0,0
"7034",14,"[  0,   22)",0,0,0,0,0,0,1,0,1,1,0,0,0,0
"7035",2,"[246,  317)",499,0,0,1,0,0,0,0,1,1,0,0,0,0
"7036",19,"[  0,   22)",299,0,0,0,1,0,0,0,0,0,0,0,0,0
"7037",28,"[165,  203)",99,0,0,0,0,0,1,0,1,0,0,0,0,0
"7038",NA,"[317,  475)",499,0,0,1,0,1,1,0,1,0,0,0,0,0
"7039",6,"[317,  475)",1999,0,0,0,1,1,0,0,1,1,0,0,0,0
"7041",7,"[  0,   22)",199,0,0,1,1,0,0,0,1,0,0,0,0,0
"7042",65,"[931,41947]",899,1,0,0,0,0,1,0,1,0,0,0,0,0
"7043",19,"[ 22,   67)",199,0,0,0,0,0,0,0,0,1,0,0,0,0
"7044",52,"[317,  475)",999,0,0,1,1,0,1,0,0,0,0,0,0,0
"7045",70,"[203,  246)",499,0,0,0,0,0,1,0,1,0,0,0,0,0
"7046",6,"[123,  165)",699,0,0,0,0,0,1,0,0,1,0,0,0,0
"7047",22,"[ 22,   67)",1499,0,0,1,1,0,0,0,0,0,0,0,0,0
"7048",54,"[ 67,  123)",499,0,0,0,0,0,0,0,1,0,1,0,0,0
"7050",43,"[ 22,   67)",999,0,0,0,0,0,1,0,0,1,0,0,0,0
"7051",20,"[ 22,   67)",999,1,0,0,0,1,0,0,1,0,0,0,0,0
"7052",1,"[165,  203)",499,0,0,0,0,1,0,0,1,1,0,0,0,0
"7053",0,"[246,  317)",1899,0,1,1,0,1,1,1,1,0,0,0,0,0
"7054",47,"[475,  931)",2499,0,0,0,0,0,1,1,1,0,0,0,0,0
"7055",12,"[  0,   22)",0,0,0,1,0,0,0,0,1,0,0,0,0,0
"7057",59,"[ 22,   67)",399,0,0,1,0,0,0,0,1,0,0,0,0,0
"7058",84,"[317,  475)",999,1,0,1,1,0,0,0,1,0,0,0,0,0
"7059",54,"[203,  246)",999,0,1,1,0,1,0,0,1,0,0,0,0,0
"7060",54,"[123,  165)",1999,0,0,1,0,0,1,0,0,0,0,0,0,0
"7062",37,"[203,  246)",199,0,0,0,0,0,0,1,1,1,1,0,1,0
"7063",77,"[931,41947]",1999,0,1,1,1,0,0,1,1,0,0,0,0,0
"7064",59,"[  0,   22)",0,0,0,0,0,0,1,0,0,1,0,0,0,0
"7065",50,"[ 22,   67)",299,1,0,1,0,0,0,0,0,1,0,0,0,0
"7066",13,"[246,  317)",699,0,0,0,0,0,1,0,1,1,0,0,0,0
"7067",90,"[475,  931)",1999,0,0,0,1,0,1,0,1,0,0,0,0,0
"7069",70,"[475,  931)",999,0,0,0,1,0,1,0,1,0,0,0,0,0
"7070",47,"[931,41947]",999,0,0,0,0,1,0,0,0,1,0,0,0,0
"7071",4,"[ 22,   67)",499,1,0,0,0,0,0,0,1,0,0,0,0,0
"7072",12,"[ 67,  123)",499,0,0,0,0,0,1,0,1,0,0,0,1,0
"7073",1,"[246,  317)",2999,0,0,0,0,1,0,0,0,0,0,0,0,0
"7075",56,"[203,  246)",799,0,0,0,0,0,1,0,0,1,0,0,1,0
"7076",59,"[203,  246)",49,0,0,1,0,0,0,0,1,1,0,0,0,0
"7077",1,"[ 67,  123)",599,0,0,1,0,0,1,0,1,0,0,0,0,0
"7078",3,"[  0,   22)",399,0,0,1,1,0,1,0,1,1,1,0,0,0
"7079",54,"[ 67,  123)",499,0,0,1,0,0,1,1,1,0,0,1,0,0
"7080",23,"[ 22,   67)",599,0,0,0,0,0,0,0,1,1,0,0,0,0
"7081",1,"[ 22,   67)",499,0,0,1,0,1,0,0,0,1,0,0,0,0
"7082",11,"[203,  246)",99,0,0,1,0,0,0,0,1,0,0,0,0,0
"7083",16,"[  0,   22)",2499,0,0,0,0,0,0,0,1,0,0,0,0,0
"7084",8,"[165,  203)",999,0,0,1,0,0,0,0,0,0,0,0,0,0
"7085",54,"[203,  246)",199,0,0,1,0,1,0,0,1,0,0,0,0,0
"7087",0,"[ 67,  123)",499,0,0,1,0,0,0,1,1,0,0,0,0,0
"7089",11,"[475,  931)",399,0,0,0,0,1,0,0,0,1,0,0,0,0
"7090",87,"[475,  931)",799,0,0,0,1,1,0,0,1,0,0,0,0,0
"7091",45,"[246,  317)",699,0,0,1,0,1,0,0,1,1,0,0,0,0
"7093",93,"[165,  203)",399,0,0,0,1,0,1,0,1,0,0,0,0,0
"7095",32,"[203,  246)",1799,0,0,1,0,0,0,0,1,0,0,0,0,0
"7096",70,"[  0,   22)",499,0,0,0,0,0,0,0,1,0,0,0,0,0
"7097",98,"[123,  165)",199,0,0,1,0,0,0,0,1,1,0,0,0,0
"7098",5,"[ 22,   67)",1499,0,0,1,0,0,1,0,1,0,0,0,0,0
"7099",NA,"[203,  246)",1199,0,0,0,0,0,0,0,1,1,0,0,0,0
"7100",52,"[ 67,  123)",99,0,0,0,0,0,0,1,1,1,0,0,1,1
"7101",35,"[931,41947]",3999,1,1,0,0,1,0,1,0,0,0,0,0,0
"7102",93,"[931,41947]",999,0,0,0,0,0,0,0,0,1,0,0,0,0
"7103",29,"[165,  203)",399,0,0,1,0,0,0,0,1,1,0,0,0,0
"7104",18,"[165,  203)",499,0,0,1,0,0,0,0,1,0,0,0,0,1
"7105",54,"[ 67,  123)",599,0,0,1,0,1,1,0,0,0,0,0,0,0
"7106",100,"[165,  203)",499,0,0,0,1,0,1,0,1,0,0,0,0,0
"7107",1,"[ 22,   67)",1499,1,0,1,0,0,0,0,1,0,0,0,0,0
"7108",4,"[ 22,   67)",699,0,0,0,0,0,1,0,1,1,0,0,1,0
"7110",59,"[123,  165)",99,0,0,1,0,0,0,0,1,0,0,0,0,0
"7111",45,"[123,  165)",1499,0,0,1,0,0,1,0,1,0,0,0,0,0
"7112",7,"[123,  165)",300,0,0,1,0,1,1,1,1,0,0,0,0,0
"7113",15,"[ 22,   67)",299,1,0,0,0,0,0,0,1,0,0,0,0,0
"7114",95,"[931,41947]",1499,0,0,0,1,0,0,0,1,0,0,0,0,1
"7115",67,"[317,  475)",1499,0,0,0,1,1,1,0,1,1,0,0,0,0
"7116",15,"[ 67,  123)",1999,0,0,1,0,0,0,1,0,0,0,0,0,0
"7117",93,"[165,  203)",499,0,0,0,0,0,1,1,1,0,1,1,1,1
"7118",28,"[317,  475)",599,0,0,1,0,0,1,0,1,0,0,0,0,0
"7119",10,"[246,  317)",1999,0,0,1,0,0,1,0,0,0,0,0,0,0
"7120",90,"[123,  165)",999,0,0,1,0,0,0,0,1,0,0,1,0,0
"7121",NA,"[317,  475)",499,0,0,1,0,1,0,0,1,0,0,0,0,0
"7122",5,"[317,  475)",199,1,0,0,0,0,0,0,1,0,0,0,0,0
"7123",19,"[ 22,   67)",299,1,0,0,1,0,0,0,1,0,0,0,0,0
"7124",2,"[  0,   22)",1299,1,0,1,0,0,1,0,1,0,0,0,0,0
"7125",5,"[931,41947]",999,0,0,0,0,0,0,0,0,1,0,0,0,0
"7126",35,"[246,  317)",49,1,0,1,0,0,1,0,1,0,0,0,0,0
"7127",0,"[317,  475)",499,0,0,0,0,1,0,0,0,1,0,0,0,0
"7128",39,"[203,  246)",1499,0,0,0,0,0,0,0,1,0,0,0,0,0
"7129",54,"[ 67,  123)",3999,0,0,1,0,0,0,0,1,0,0,0,0,0
"7130",45,"[ 67,  123)",999,0,0,1,0,0,0,0,1,1,0,0,1,0
"7131",20,"[165,  203)",399,0,0,1,0,1,1,0,1,0,0,0,0,0
"7132",31,"[317,  475)",499,1,0,0,0,0,0,0,0,1,0,0,0,0
"7133",31,"[ 67,  123)",999,0,0,0,0,0,1,0,1,0,0,0,0,0
"7135",39,"[246,  317)",99,1,0,0,0,0,0,0,1,1,0,0,0,0
"7136",59,"[317,  475)",699,0,0,0,1,0,0,0,1,1,0,0,0,0
"7137",0,"[931,41947]",0,0,0,0,1,0,1,0,0,0,0,0,0,0
"7139",14,"[203,  246)",1499,0,0,0,0,1,1,1,0,0,1,1,0,0
"7141",19,"[203,  246)",999,1,0,0,1,0,1,1,1,0,0,0,0,0
"7142",1,"[ 22,   67)",999,1,0,1,0,0,0,0,1,0,0,0,0,0
"7143",2,"[123,  165)",99,0,0,1,0,1,1,0,1,0,0,0,0,0
"7144",4,"[  0,   22)",799,0,0,0,1,0,1,0,1,0,0,0,0,0
"7145",95,"[ 22,   67)",299,0,0,0,0,0,0,0,1,1,0,0,0,0
"7146",93,"[203,  246)",599,0,0,0,0,0,0,0,1,0,0,0,0,0
"7147",26,"[246,  317)",599,0,1,1,0,1,1,0,1,0,0,0,0,0
"7148",52,"[165,  203)",399,1,0,0,0,1,0,0,1,1,0,0,0,0
"7149",16,"[203,  246)",499,0,0,1,0,0,0,0,1,0,0,0,0,0
"7150",28,"[317,  475)",1999,1,0,0,0,1,0,0,1,0,0,0,0,0
"7151",3,"[165,  203)",999,0,0,1,0,0,1,0,1,0,0,0,0,0
"7152",13,"[246,  317)",499,1,0,1,0,0,0,0,1,1,0,0,0,0
"7153",62,"[ 22,   67)",0,0,0,0,0,0,0,0,1,0,0,0,1,0
"7154",13,"[317,  475)",499,0,0,1,0,0,0,0,0,0,0,0,0,0
"7155",52,"[ 67,  123)",499,0,0,0,0,0,1,1,1,0,0,0,0,0
"7156",65,"[475,  931)",699,0,0,1,1,0,1,0,1,0,0,0,0,0
"7157",22,"[165,  203)",99,0,0,1,0,0,0,0,1,1,0,0,0,0
"7159",26,"[317,  475)",499,0,0,1,0,0,1,0,0,0,0,0,0,0
"7160",4,"[ 22,   67)",99,0,1,1,0,1,1,0,1,1,0,0,0,0
"7162",26,"[ 22,   67)",699,1,0,0,0,0,0,0,0,0,0,0,0,0
"7163",31,"[317,  475)",399,1,0,0,0,1,0,0,1,1,0,0,0,0
"7164",65,"[475,  931)",799,0,0,1,0,0,1,0,1,1,0,0,0,1
"7165",50,"[246,  317)",1499,0,0,1,0,1,0,0,1,0,0,0,0,0
"7166",41,"[165,  203)",1999,0,0,0,0,1,0,0,1,0,0,0,0,0
"7167",45,"[317,  475)",299,0,0,1,0,0,1,0,1,0,0,0,0,1
"7168",67,"[203,  246)",299,0,1,1,0,0,0,0,1,1,0,0,0,0
"7169",1,"[203,  246)",99,0,0,1,0,0,0,0,1,0,0,0,0,0
"7170",20,"[165,  203)",299,0,0,1,0,0,0,0,0,0,0,0,0,0
"7171",21,"[ 67,  123)",499,0,0,1,0,0,0,0,1,1,0,0,0,0
"7172",70,"[475,  931)",2499,0,0,0,0,0,1,1,1,0,1,1,1,0
"7173",25,"[246,  317)",1199,0,0,0,0,0,1,0,0,1,0,0,1,0
"7174",41,"[475,  931)",699,0,0,0,0,0,1,0,0,0,0,0,0,0
"7175",87,"[246,  317)",999,0,0,0,1,0,0,0,1,0,0,0,0,0
"7176",2,"[317,  475)",399,0,0,0,0,1,0,0,0,1,0,0,0,0
"7177",77,"[165,  203)",74,0,0,0,0,0,0,0,1,1,0,0,0,0
"7178",52,"[165,  203)",0,0,0,0,0,0,1,0,0,0,0,0,0,0
"7179",0,"[317,  475)",299,0,0,1,0,0,1,0,1,1,0,0,0,0
"7180",31,"[317,  475)",999,0,1,1,1,0,1,0,0,0,0,0,0,0
"7181",45,"[246,  317)",49,1,0,1,0,0,1,0,1,0,0,0,0,0
"7182",19,"[  0,   22)",799,0,1,1,0,0,0,0,1,1,0,0,0,0
"7183",65,"[317,  475)",499,0,0,1,0,0,1,1,1,1,0,0,0,1
"7184",31,"[203,  246)",2999,0,0,1,0,0,1,0,0,0,0,0,0,0
"7185",70,"[123,  165)",499,1,0,1,0,0,0,0,1,1,1,1,1,0
"7186",62,"[203,  246)",99,0,0,1,0,0,1,1,1,0,0,0,0,1
"7187",31,"[246,  317)",499,0,0,1,0,0,1,0,1,0,0,0,0,0
"7188",13,"[165,  203)",99,0,0,1,0,0,0,0,1,0,0,0,0,0
"7189",59,"[165,  203)",1499,1,0,0,0,0,0,0,1,0,0,0,0,0
"7190",8,"[  0,   22)",99,0,0,1,0,1,0,0,1,1,0,0,0,0
"7191",15,"[123,  165)",499,0,0,1,0,0,1,0,1,0,0,0,0,0
"7193",23,"[203,  246)",1299,0,0,1,0,0,1,1,1,0,1,0,0,0
"7194",100,"[  0,   22)",399,0,0,0,1,0,0,0,1,0,0,0,0,1
"7195",87,"[165,  203)",249,0,0,1,0,0,0,1,1,1,0,0,0,1
"7196",80,"[475,  931)",2999,1,0,1,0,0,1,1,1,0,0,0,0,0
"7197",95,"[246,  317)",499,0,0,1,0,0,0,0,1,1,0,0,1,1
"7198",18,"[203,  246)",399,1,0,0,0,1,0,0,1,1,0,0,0,0
"7199",28,"[ 22,   67)",799,0,0,0,0,1,1,0,1,1,0,0,0,0
"7200",84,"[931,41947]",1499,1,0,0,0,1,0,0,1,0,0,0,0,0
"7202",13,"[317,  475)",299,0,0,1,0,1,1,0,1,0,1,0,1,0
"7203",93,"[165,  203)",899,0,0,1,0,0,0,0,1,1,0,0,0,0
"7204",11,"[317,  475)",499,0,0,1,0,1,1,0,1,1,0,0,0,0
"7205",21,"[475,  931)",999,1,0,0,0,1,0,0,0,0,0,0,0,0
"7206",20,"[165,  203)",99,0,0,1,0,0,0,0,1,0,0,0,0,0
"7207",10,"[  0,   22)",999,0,0,0,0,0,1,0,1,1,0,0,0,0
"7208",54,"[475,  931)",1999,0,1,1,1,0,1,1,1,0,1,0,0,1
"7209",77,"[ 67,  123)",499,0,0,1,0,0,0,1,0,0,0,0,0,0
"7210",59,"[317,  475)",1999,1,0,0,0,1,0,1,1,0,0,0,0,0
"7211",39,"[  0,   22)",0,0,0,0,0,0,0,0,1,1,0,0,0,0
"7212",50,"[246,  317)",1499,0,0,1,0,0,1,0,0,0,0,0,0,0
"7213",95,"[ 67,  123)",999,0,0,0,1,0,1,0,1,0,0,0,0,0
"7214",54,"[ 67,  123)",499,0,0,1,0,1,0,0,0,1,0,0,0,0
"7215",34,"[931,41947]",999,0,0,0,0,1,0,0,0,1,0,0,0,0
"7216",1,"[  0,   22)",499,0,0,0,0,0,0,0,0,1,0,0,0,0
"7217",11,"[165,  203)",499,0,1,1,0,0,0,1,1,0,0,0,0,0
"7218",17,"[246,  317)",1499,1,0,0,1,1,1,0,1,0,1,0,0,0
"7219",4,"[246,  317)",999,1,0,0,0,0,0,0,1,0,0,0,0,0
"7220",31,"[ 67,  123)",299,0,0,0,0,0,0,0,0,1,0,0,0,0
"7221",35,"[246,  317)",1999,1,0,0,0,1,0,0,1,0,0,0,0,0
"7222",18,"[246,  317)",99,0,0,0,0,0,0,0,1,1,0,0,0,0
"7223",18,"[246,  317)",399,0,0,1,0,0,1,0,1,1,0,0,0,0
"7224",65,"[203,  246)",1299,0,0,0,0,0,1,0,1,1,0,0,0,0
"7225",22,"[165,  203)",999,0,0,0,0,0,1,0,1,0,0,0,0,0
"7226",100,"[317,  475)",1499,0,0,1,1,0,1,0,1,0,0,0,0,1
"7227",70,"[ 67,  123)",999,0,0,1,0,0,0,0,1,0,0,0,0,0
"7228",23,"[165,  203)",1999,0,1,1,0,0,1,1,1,0,0,0,1,0
"7229",50,"[203,  246)",99,0,0,0,0,1,1,0,1,1,0,0,0,0
"7230",35,"[475,  931)",1499,0,0,1,1,0,1,0,1,0,0,0,0,0
"7231",1,"[165,  203)",999,0,0,1,0,1,0,0,0,0,0,0,0,0
"7232",29,"[ 67,  123)",499,0,0,0,0,0,0,0,1,1,0,0,0,0
"7233",65,"[165,  203)",399,0,0,1,0,0,0,0,1,0,0,0,0,0
"7234",20,"[ 22,   67)",299,0,0,1,0,0,0,0,1,0,0,0,0,0
"7235",67,"[165,  203)",999,0,0,0,0,0,1,0,1,1,0,0,1,0
"7237",50,"[246,  317)",999,0,1,1,0,0,0,0,0,0,0,0,0,0
"7238",20,"[  0,   22)",799,0,0,1,0,0,0,0,0,0,0,0,0,1
"7239",77,"[931,41947]",2499,0,1,0,0,1,0,1,0,0,0,0,0,0
"7240",70,"[123,  165)",1499,0,0,0,0,1,1,1,1,1,0,0,0,0
"7241",22,"[203,  246)",1999,0,0,1,1,0,1,1,1,0,0,0,0,0
"7242",80,"[165,  203)",1799,0,0,0,0,0,1,1,1,1,1,1,0,0
"7243",52,"[165,  203)",299,1,0,1,0,1,0,1,1,1,1,0,0,1
"7244",87,"[317,  475)",199,0,0,0,0,0,0,0,1,1,0,0,1,0
"7245",100,"[475,  931)",799,0,0,0,0,0,1,1,0,0,1,1,0,0
"7246",52,"[203,  246)",399,0,0,0,0,0,1,1,1,0,1,0,1,1
"7247",34,"[ 67,  123)",1999,0,1,1,0,1,1,0,1,0,0,0,0,0
"7248",25,"[475,  931)",0,0,0,1,1,0,0,0,0,0,0,0,0,0
"7249",59,"[ 22,   67)",499,0,0,0,0,0,0,0,1,0,0,0,1,0
"7250",84,"[165,  203)",499,0,0,0,0,0,0,0,1,0,0,0,1,0
"7251",67,"[203,  246)",999,1,1,1,0,0,0,1,1,0,1,0,0,1
"7252",0,"[ 67,  123)",999,0,0,0,1,0,0,0,0,0,0,0,0,0
"7253",39,"[203,  246)",1499,0,0,0,0,0,1,0,1,0,0,0,0,0
"7254",1,"[246,  317)",2999,0,0,1,0,0,0,0,0,0,0,0,0,0
"7255",45,"[ 67,  123)",299,0,1,1,0,0,0,1,1,0,0,0,0,0
"7256",25,"[165,  203)",199,0,0,1,0,0,1,0,1,0,0,0,0,0
"7257",45,"[317,  475)",999,0,0,0,0,1,1,0,0,0,0,0,0,0
"7258",31,"[165,  203)",499,0,0,0,1,0,1,0,1,0,0,0,0,0
"7260",4,"[ 67,  123)",499,1,0,0,0,0,0,0,1,0,0,0,0,0
